EDOPro_ID,Card_Name,Type,ATK,DEF,Level,Race,Attribute,Description
160010050,Wolftastic Mean Mutt,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 2 or more face-up Beast-Warrior Type monsters on your field.
[EFFECT]
Send th..."
160010051,300 Light Year Red Cape,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 3 face-up Reptile Type monsters on your field.
[EFFECT]
All face-up Reptile T..."
160010052,Third Coming of the Reptilian Count,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 3 Level 3 or lower Reptile Type Normal Monsters from your Graveyard into the ..."
160010053,Area 33,Spell,0,0,0,0,0,"[REQUIREMENT]
Activate this card if you have 2 or more face-up Level 3 or lower Reptile Type Normal..."
160010054,Dolphin's Treasure Chest,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 WATER Attribute monster from your hand to the Graveyard.
[EFFECT]
Draw 1 car..."
160010055,Strange Seas,Spell,0,0,0,0,0,"[REQUIREMENT]
None
[EFFECT]
Special Summon up to 3 Level 4 or lower WATER Attribute monsters from..."
160010056,Yamata no Tsurugi,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 1 Level 8 monster from your Graveyard into the Deck.
[EFFECT]
Draw 1 card. ..."
160010057,Yokai Tiger Orient Strike,Spell,0,0,0,0,0,"[REQUIREMENT]
Shuffle 2 monsters from your Graveyard into the Deck.
[EFFECT]
1 face-up Level 8 or..."
160010058,Power Shock,Trap,0,0,0,0,0,"[REQUIREMENT]
After your opponent activates a Spell Card.
[EFFECT]
1 face-up monster on your fiel..."
160010059,Packet Cylinder,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your Attack Position LIGHT Att..."
160010060,Kappa's River Flow,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack, shuffle 2 Aqua Type monsters from your..."
160010061,Sunbathing Kappa,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a Level 5 or higher monster face-up.
[E..."
160010062,Kappa's Blast,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your face-down monster.
[EFFEC..."
160010063,Three Lunar Legends,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack while you have a face-up Level 3 or lowe..."
160010064,Trap Lid,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Special Summons a monster from the Graveyard face-up.
[EFFECT]
C..."
160010065,Boost Rescue,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster face-up.
[EFFECT]
Draw 2 car..."
160010101,Blue-Fang Burst Dragon,Monster,2500,1500,7,8192,16,"[REQUIREMENT]
Send the top card of your Deck to the Graveyard.
[EFFECT]
Destroy all face-up monsters..."
160010102,Kappa Emperor River Slider,Monster,2500,1500,7,64,2,"[REQUIREMENT]
Send 1 face-up Aqua Type monster from your field to the Graveyard.
[EFFECT]
Destroy..."
160011000,Darklord Zerato (Rush),Monster,2800,2300,8,4,32,"If you have 4 or more DARK Attribute monsters with different names in your Graveyard, you can Tribut..."
160011001,Police Scoop,Monster,1500,0,4,32,1,A robotic policeman equipped with a multi-purpose shovel. It performs field work and security work a...
160011002,Art Angel Sonicguardian,Monster,0,1500,1,4,32,A rookie angel who reads out letters from a flying radio. The first is a letter from Radio Name: Mr....
160011003,Art Angel Equilaser,Monster,1500,0,4,4,32,A music weapon that fell from heaven. Its special sound waves that it releases are as sharp as a las...
160011004,Art Angel CD Fender,Monster,1000,2000,6,4,32,A battle anthem valkyrie who once flourished in Heaven. Her rainbow-colored shield reads and reflect...
160011005,Bean Soljersey,Monster,1500,500,4,1024,1,A jersey-warrior that attacks with seeds and sword.
160011006,Black Luster Soljersey,Monster,2500,500,8,1,1,A Super Soldier that appears due to Black Luster Jersey Ritual. He cuts though his enemies with his ...
160011007,Blanc the Snowing Shadow Flower,Monster,1900,1000,5,1024,1,A pure and innocent flower spirit. It gently responds to the desires of its Lord that believes in it...
160011008,Robbolin,Monster,600,600,2,1048576,8,A curious apprentice adventurer. She often works with Prophecy Phrase's gang in search of the treasu...
160011009,Acoustiglee,Monster,1500,0,4,1048576,8,An informant with a big-sisterly personality. She helps Bandijo's gang on their quest to discover th...
160011010,Astrosoldier,Monster,1400,0,4,2147483648,8,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
If you have a monster on your field equipped with an Equip..."
160011011,Galactica Tabula Rasa,Monster,1500,1600,6,2147483648,16,"[REQUIREMENT]
Send 1 Spell Card from your hand to the Graveyard.
[EFFECT]
Return 1 card from your..."
160011012,Alkyl the Flame Emperor of the Lamp,Monster,1700,1200,6,128,4,"[REQUIREMENT]
Pay 500 LP.
[EFFECT]
Special Summon 1 ""Ethyl the Fire Genie of the Lamp"" or ""Methyl th..."
160011013,Art Angel Diamond Needle,Monster,0,500,1,4,32,"[REQUIREMENT]
Send this face-up card from your field to the Graveyard.
[EFFECT]
Choose 1 face-up DAR..."
160011014,Art Angel Metal Position,Monster,2500,1500,7,4,32,"[REQUIREMENT]
If your LP are lower than your opponent's, send 1 other face-up DARK Attribute Fairy T..."
160011015,Penguin Soljersey,Monster,800,500,2,64,2,"[REQUIREMENT]
During the turn you Normal Summoned this card, send 1 monster with 500 DEF from your ..."
160011016,Cannon Soljersey,Monster,1400,500,4,32,32,"[REQUIREMENT]
If you have another face-up monster with 500 DEF on your field, send 1 face-up monste..."
160011017,Black Luster Soljersey - Envoy of the Drying,Monster,2500,500,8,1,16,"[REQUIREMENT]
Shuffle 2 monsters with 500 DEF and different Attributes from your Graveyard into the..."
160011018,Iris the Rare Shadow Flower,Monster,500,0,2,1024,1,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Set 1 ""Shadow Flower Sewing"" o..."
160011019,Alpiris the Sower,Monster,500,1000,2,1024,16,"[REQUIREMENT]
If you Normal Summoned this card this turn and the only face-up monsters on your fiel..."
160011020,Mel the Radrogue,Monster,700,400,2,1048576,8,"[REQUIREMENT]
You have 15 or more cards in your Deck.
[EFFECT]
Each player with no cards in their ha..."
160011021,Axe Shredder,Monster,1000,1000,3,1048576,8,"[REQUIREMENT]
Your opponent has 4 or less cards in their hand and you have 2 face-up non-Level 3 Psy..."
160011022,Bluegrass Stealer,Monster,1200,0,4,1048576,8,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Send the top card of your D..."
160011023,Heel Healer,Monster,1600,0,5,1048576,8,"[REQUIREMENT]
Shuffle 1 Spell Card from your Graveyard into the Deck.
[EFFECT]
Gain 1000 LP."
160011024,Prophecy Phrase the Colors of the Wind,Monster,2200,0,7,1048576,8,"[REQUIREMENT]
If the only face-up monsters on your field are WIND Attribute Psychic Type monsters, p..."
160011025,Asport Pirate the Wind Crusher,Monster,2500,0,7,1048576,8,"[REQUIREMENT]
If you have 3 or more Psychic Type monsters in your Graveyard, pay 1000 LP.
[EFFECT]..."
160011026,Bandijo the Battle Ballad,Monster,2500,1500,7,1048576,8,"[REQUIREMENT]
During the turn you Normal Summoned this card, pay 1000 LP.
[EFFECT]
Add 1 Level 2 or ..."
160011027,Beast Gear Side Fennec,Monster,1000,1000,4,32768,1,"[REQUIREMENT]
Shuffle 2 Beast-Warrior Type monsters from your Graveyard into the Deck.
[EFFECT]
1..."
160011028,"Shariel, the Novice Sushi Fairy",Monster,0,500,1,4,16,"[REQUIREMENT]
You have 3 face-up monsters on your field during your Main Phase that you Normal Summo..."
160011029,Brain Harvester,Monster,1000,0,3,4,32,"[REQUIREMENT]
If your opponent has 2 or more monsters on their field, send up to 2 Fairy Type monst..."
160011030,Seraph of Darkness,Monster,1000,1100,3,4,32,"[REQUIREMENT]
If you have a face-up Level 5 or higher DARK Attribute monster on your field, pay 500..."
160011031,Philan Dwarf,Monster,1200,500,3,2,1,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Send the top 2 cards of your D..."
160011032,Shadow Buyer,Monster,1200,0,4,8,32,"[REQUIREMENT]
Shuffle 1 monster from your Graveyard into the Deck.
[EFFECT]
Increase this card's ..."
160011033,Ghost Vicious,Monster,1700,1200,5,16,32,"[REQUIREMENT]
If you have another face-up Level 5 Zombie Type monster on your field, pay 500 LP.
[..."
160011034,Watchman of the Apocalypse,Monster,2500,1200,7,4,32,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
If your opponent has 6 or more monsters in their Graveyard..."
160011035,Neo Plandish,Monster,2500,1500,7,1024,1,"[REQUIREMENT]
Send the bottom card of your Deck to the Graveyard.
[EFFECT]
This turn, this card c..."
160011036,Salvage Wolfish,Monster,2300,2000,8,262144,2,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card, place 1 card fro..."
160011037,Doushin Kaika the Shadow Flower Full Moon,Monster,2500,2200,8,1024,1,"""Gekka the Shadow Flower Beauty"" + ""Lindo the Shadow Flower Warrior""

[REQUIREMENT]
Send the top ..."
160011038,Javelin Dux the Shadow Flower Piercer,Monster,2800,2000,9,1024,1,"""Gatling the Shadow Flower Shinobi"" + ""Lindo the Shadow Flower Warrior""

[REQUIREMENT]
None
[EFF..."
160011039,Kuzuha the Talismanic Supreme Sage,Monster,2500,1600,8,1,32,"""Shitotsu the Talismanic Warrior"" + ""Miginagi the Talismanic Warrior""

[REQUIREMENT]
Place 1 Spel..."
160011040,Galactica Xiphos,Spell,0,0,0,0,0,"[REQUIREMENT]
If your opponent has a face-up Level 7 or 8 monster on their field, equip this card t..."
160011041,Jointech Rush Horn,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up Machine Type monster on your field.
[EFFECT]
The equipped..."
160011042,QWERTY Keyblade,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up Dragon Type monster on your field.
[EFFECT]
The equipp..."
160011043,Chemicalizer Red,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up Pyro Type monster on your field.
[EFFECT]
The equipped..."
160011044,Voidvelg Tyrfing,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up DARK Attribute Galaxy Type monster on your field.
[EFFECT..."
160011045,Auto Reverse,Spell,0,0,0,0,0,"[REQUIREMENT]
Your opponent has 3 monsters on their field.
[EFFECT]
Change all Attack Position mo..."
160011046,Black Luster Jersitual,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 2 monsters from your field to the Graveyard.
[EFFECT]
Special Summon 1 Level 8 mo..."
160011047,Preparation of Jersey Rites,Spell,0,0,0,0,0,"[REQUIREMENT]
Pay 500 LP.
[EFFECT]
Add 1 Level 8 monster with 500 DEF from your Graveyard to your ha..."
160011048,Shadow Flower Sewing,Spell,0,0,0,0,0,"[REQUIREMENT]
If you have a Plant Type Normal Monster in your Graveyard, send the top 3 cards of yo..."
160011049,Shadow Flower Clone,Spell,0,0,0,0,0,"[REQUIREMENT]
Place 1 card from your hand on the bottom of the Deck.
[EFFECT]
Special Summon up to 2..."
160011050,Road Arms - Sevens Lance,Spell,0,0,0,0,0,"[REQUIREMENT]
If you have no other face-up ""Road Arms - Sevens Lance"" on your field, equip this car..."
160011051,Fiery Arms - Fretberge,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up monster on your field whose original Type is Psychic.
[EF..."
160011052,Heavy Arms - Double Nexcalibur,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 WIND Attribute Psychic Type monster from your hand to the Graveyard, and equip..."
160011053,Sacred Arms - Stratosmasher,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up Psychic Type monster on your field.
[EFFECT]
The equipped..."
160011054,JAM:P Check!,Spell,0,0,0,0,0,"[REQUIREMENT]
You have 2 or more face-up Psychic Type monsters on your field, including a Normal Mo..."
160011055,Music Princess's Prelude,Spell,0,0,0,0,0,"[REQUIREMENT]
You have no monsters on your field.
[EFFECT]
Special Summon 1 WIND Attribute monste..."
160011056,Atrium's Wind,Spell,0,0,0,0,0,"[REQUIREMENT]
Send 1 WIND Attribute monster from your hand to the Graveyard.
[EFFECT]
Draw 1 card. T..."
160011057,Descent of the Sweeping Spirit,Spell,0,0,0,0,0,"[REQUIREMENT]
Reveal 2 Fairy Type monsters in your hand.
[EFFECT]
Special Summon 1 Level 7 or hig..."
160011058,Beast Swords - Tiger Sabre,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up Normal Monster with 1400 or less ATK on your field.
[EF..."
160011059,Equipment of Ascension,Spell,0,0,0,0,0,"[REQUIREMENT]
Equip this card to 1 face-up monster on your field.
[EFFECT]
Increase the Level of the..."
160011060,Site Preview,Trap,0,0,0,0,0,"[REQUIREMENT]
After your opponent activates a Spell Card.
[EFFECT]
Add 1 Level 4 or lower monster..."
160011061,Indigo Prison,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster, send 1 monster from your fiel..."
160011062,Slash Halo,Trap,0,0,0,0,0,"[REQUIREMENT]
When an opponent's monster declares an attack targeting your Attack Position Fairy Ty..."
160011063,Back Jersey,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a Level 5 or higher monster face-up, pay..."
160011064,Looter Force,Trap,0,0,0,0,0,"[REQUIREMENT]
When a card in your Spell & Trap Zone is destroyed by an opponent's card effect.
[EFFE..."
160011065,Revenge MAX,Trap,0,0,0,0,0,"[REQUIREMENT]
When your opponent Normal or Special Summons a monster face-up.
[EFFECT]
Destroy 1 ..."
160012000,Gilford the Lightning (Rush),Monster,2800,1400,8,1,16,"You can Tribute Summon this card in Attack Position by Tributing 3 monsters.

[REQUIREMENT]
Durin..."
160012001,Chromatographagas,Monster,2500,1600,7,128,4,This flesh may burneth and vaporize... but as long as mine own fighting spirit remains unextinguishe...
160012002,Ray Dragon,Monster,1500,0,4,8192,2,A dragon that lives in cold territories. It moves at high speeds through snowy paths.
160012003,The Dragias,Monster,2500,1500,7,8192,16,A dragon that made seven supernovae go gamma-ray burst. Its name is... The Dragias! The Dragias!!
160012004,Silver-Eyes Star Cat,Monster,1400,200,4,16384,32,A star cat with eyes of silver. They're filled with wonder.
160012005,Golden-Eyes Star Cat,Monster,1500,200,4,16384,16,A star cat with eyes of gold. They're filled with charm.
160012006,Jointech Tinosaurus,Monster,2300,2000,7,32,1,"[REQUIREMENT]
Send 1 card from your hand to the Graveyard.
[EFFECT]
Change 1 Attack Position monster..."
160012007,Red Riser,Monster,300,300,1,128,4,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Add 1 ""Chemicalizer Red"" fr..."
160012008,Voidvelg Kataphraktos,Monster,1000,1000,4,2147483648,32,"[REQUIREMENT]
You Normal Summoned this card this turn and have another face-up DARK Attribute monste..."
160012009,Voidvelg Black Dwarf,Monster,1500,0,5,2147483648,32,"[REQUIREMENT]
During the turn you Normal Summoned this card.
[EFFECT]
Special Summon 1 Level 4 DARK ..."
160012010,Machvio of the Ultimate Aria,Monster,2400,1400,7,1048576,8,"[REQUIREMENT]
None
[CONTINUOUS EFFECT]
This card gains ATK equal to [the total number of Equip Sp..."
160012011,Double-Doom Dragon,Monster,200,200,2,8192,32,"[REQUIREMENT]
Send the top 2 cards of your Deck to the Graveyard.
[EFFECT]
Gain 200 LP. Then, you..."
160012012,The Clone,Monster,1000,0,3,8192,16,"[REQUIREMENT]
If the only monsters in your Graveyard are High Dragon and/or Dragon Type monsters, s..."
160012013,Mirroring Wyvern,Monster,1600,800,6,8192,16,"[REQUIREMENT]
If the only monsters in your Graveyard are High Dragon and/or Dragon Type monsters du..."
160012014,Purple-Eyes Star Cat,Monster,400,200,1,16384,16,"[REQUIREMENT]
None
[EFFECT]
Set 1 ""Stray Force"" from your Graveyard in your Spell & Trap Zone. Th..."
160012015,Green-Eyes Star Cat,Monster,400,200,1,16384,16,"[REQUIREMENT]
Send 1 Beast or Warrior Type monster with 200 DEF from your hand to the Graveyard.
[..."
160012016,Cat Claw Girl,Monster,2200,200,7,1,32,"[REQUIREMENT]
Place 1 card from your hand on the bottom of the Deck.
[EFFECT]
Special Summon 1 Be..."
160012017,Dark-Eyes Breakstar Cat,Monster,2200,200,7,16384,32,"[REQUIREMENT]
Send the top 2 cards of your Deck to the Graveyard.
[EFFECT]
If this card attacks a..."
160012018,Cyber Coatl,Monster,500,1200,3,32,16,"[REQUIREMENT]
You have no other monsters on your field.
[EFFECT]
Excavate the top 3 cards of your..."
160012019,Executie Flame,Monster,1700,500,6,128,4,"If your opponent has a face-up Level 6 or higher monster on their field, you can Special Summon this..."
160012020,Soleil the Skysavior Angel,Monster,0,1000,1,4,16,"[REQUIREMENT]
Reveal 1 Warrior Type monster in your hand.
[EFFECT]
This card's name becomes ""Lua ..."
160012021,Lua the Skysavior Angel,Monster,0,1000,1,4,32,"[REQUIREMENT]
Reveal 1 Warrior Type monster in your hand:
[EFFECT]
This card's name becomes ""Sole..."
160012022,Ranga the Skysavior Knight,Monster,400,400,2,1,2,"[REQUIREMENT]
During the turn you Normal Summoned this card, reveal 1 ""Skysavior Prayer"" or ""Fusion..."
160012023,Seir the Skysavior Knight,Monster,500,1300,3,1,2,"[REQUIREMENT]
During the turn you Normal Summoned this card, reveal 1 ""Skysavior Prayer"" or ""Fusion..."
160012024,Ciela the Skysavior Knight,Monster,1100,1200,4,1,2,"[REQUIREMENT]
Reveal up to 5 Celestial Warrior Type monsters with different names in your Extra Dec..."
160012025,Dunkes the Skysavior Knight,Monster,1300,700,4,1,2,"[REQUIREMENT]
Reveal up to 5 Celestial Warrior Type monsters with different names in your Extra Dec..."
160012026,Astrobio Drake,Monster,1300,200,3,8192,16,"[REQUIREMENT]
During your Main Phase that you Normal or Special Summoned this card.
[EFFECT]
Set ..."
